movieId,title,genres,genre_list,(no genres listed),Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,num_ratings,avg_rating
3114,Toy Story 2 (1999),Adventure|Animation|Children|Comedy|Fantasy,"['Adventure', 'Animation', 'Children', 'Comedy', 'Fantasy']",0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,97,3.86
3115,Flawless (1999),Drama,['Drama'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,4.0
3130,Bonfire of the Vanities (1990),Comedy|Crime|Drama,"['Comedy', 'Crime', 'Drama']",0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,2.4
3134,Grand Illusion (La grande illusion) (1937),Drama|War,"['Drama', 'War']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,7,3.71
3146,Deuce Bigalow: Male Gigolo (1999),Comedy,['Comedy'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2.32
3147,"Green Mile, The (1999)",Crime|Drama,"['Crime', 'Drama']",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,111,4.15
3148,"Cider House Rules, The (1999)",Drama,['Drama'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,26,3.75
3152,"Last Picture Show, The (1971)",Drama,['Drama'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,4.5
3153,"7th Voyage of Sinbad, The (1958)",Action|Adventure|Fantasy,"['Action', 'Adventure', 'Fantasy']",0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,4.4
3155,Anna and the King (1999),Drama|Romance,"['Drama', 'Romance']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,9,3.67
3156,Bicentennial Man (1999),Drama|Romance|Sci-Fi,"['Drama', 'Romance', 'Sci-Fi']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,15,2.8
3157,Stuart Little (1999),Children|Comedy|Fantasy,"['Children', 'Comedy', 'Fantasy']",0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,2.84
3159,Fantasia 2000 (1999),Animation|Children|Musical|IMAX,"['Animation', 'Children', 'Musical', 'IMAX']",0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,15,3.83
3160,Magnolia (1999),Drama,['Drama'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,52,3.71
3168,Easy Rider (1969),Adventure|Drama,"['Adventure', 'Drama']",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,29,3.6
3169,The Falcon and the Snowman (1985),Crime|Drama|Thriller,"['Crime', 'Drama', 'Thriller']",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,5,3.3
3173,Any Given Sunday (1999),Drama,['Drama'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18,3.0
3174,Man on the Moon (1999),Comedy|Drama,"['Comedy', 'Drama']",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,39,3.49
3175,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi,"['Adventure', 'Comedy', 'Sci-Fi']",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,75,3.58
3176,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller,"['Drama', 'Mystery', 'Thriller']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,49,3.34
3177,Next Friday (2000),Comedy,['Comedy'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3.25
3178,"Hurricane, The (1999)",Drama,['Drama'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16,3.53
3181,Titus (1999),Drama,['Drama'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,3.92
3182,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr. (1999)",Documentary,['Documentary'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,4.0
3186,"Girl, Interrupted (1999)",Drama,['Drama'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,28,3.46
3189,My Dog Skip (1999),Children|Drama,"['Children', 'Drama']",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,3.55
3196,Stalag 17 (1953),Drama|War,"['Drama', 'War']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,9,3.72
3197,"Presidio, The (1988)",Action|Crime|Romance|Thriller,"['Action', 'Crime', 'Romance', 'Thriller']",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,7,2.86
3198,Papillon (1973),Crime|Drama,"['Crime', 'Drama']",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,14,3.93
3200,"Last Detail, The (1973)",Comedy|Drama,"['Comedy', 'Drama']",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,4.25
3201,Five Easy Pieces (1970),Drama,['Drama'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,4.5
3203,Dead Calm (1989),Thriller,['Thriller'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,3.17
3204,"Boys from Brazil, The (1978)",Action|Mystery|Thriller,"['Action', 'Mystery', 'Thriller']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,8,3.69
3208,Loaded Weapon 1 (National Lampoon's Loaded Weapon 1) (1993),Action|Comedy,"['Action', 'Comedy']",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2.19
3210,Fast Times at Ridgemont High (1982),Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,42,3.48
3213,Batman: Mask of the Phantasm (1993),Animation|Children,"['Animation', 'Children']",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4.12
3219,Pacific Heights (1990),Mystery|Thriller,"['Mystery', 'Thriller']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,13,3.19
3221,"Draughtsman's Contract, The (1982)",Drama,['Drama'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,3.7
3238,Eye of the Beholder (1999),Thriller,['Thriller'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,1.58
3243,Encino Man (1992),Comedy,['Comedy'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2.4
3244,"Goodbye Girl, The (1977)",Comedy|Romance,"['Comedy', 'Romance']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,3.71
3246,Malcolm X (1992),Drama,['Drama'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,4.17
3247,Sister Act (1992),Comedy|Crime,"['Comedy', 'Crime']",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,36,3.03
3248,Sister Act 2: Back in the Habit (1993),Comedy,['Comedy'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1.89
3249,"Hand That Rocks the Cradle, The (1992)",Drama|Thriller,"['Drama', 'Thriller']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,9,3.11
3250,Alive (1993),Drama,['Drama'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,3.17
3251,Agnes of God (1985),Drama|Mystery,"['Drama', 'Mystery']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5,3.7
3252,Scent of a Woman (1992),Drama,['Drama'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,27,3.59
3253,Wayne's World (1992),Comedy,['Comedy'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,3.48
3254,Wayne's World 2 (1993),Comedy,['Comedy'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,3.3
3255,"League of Their Own, A (1992)",Comedy|Drama,"['Comedy', 'Drama']",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,45,3.47
3256,Patriot Games (1992),Action|Crime|Drama|Thriller,"['Action', 'Crime', 'Drama', 'Thriller']",0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,31,3.52
3257,"Bodyguard, The (1992)",Drama|Romance|Thriller,"['Drama', 'Romance', 'Thriller']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,32,2.86
3258,Death Becomes Her (1992),Comedy|Fantasy,"['Comedy', 'Fantasy']",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,2.87
3259,Far and Away (1992),Adventure|Drama|Romance,"['Adventure', 'Drama', 'Romance']",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,11,3.14
3260,Howards End (1992),Drama,['Drama'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,4.0
3261,Singles (1992),Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,11,3.18
3262,Twin Peaks: Fire Walk with Me (1992),Crime|Drama|Mystery|Thriller,"['Crime', 'Drama', 'Mystery', 'Thriller']",0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,11,3.41
3263,White Men Can't Jump (1992),Comedy|Drama,"['Comedy', 'Drama']",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22,3.05
3264,Buffy the Vampire Slayer (1992),Action|Comedy|Horror,"['Action', 'Comedy', 'Horror']",0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26,2.42
3265,Hard-Boiled (Lat sau san taam) (1992),Action|Crime|Drama|Thriller,"['Action', 'Crime', 'Drama', 'Thriller']",0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,9,4.0
3266,Man Bites Dog (C'est arrivé près de chez vous) (1992),Comedy|Crime|Drama|Thriller,"['Comedy', 'Crime', 'Drama', 'Thriller']",0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,6,4.5
3267,"Mariachi, El (1992)",Action|Crime|Thriller|Western,"['Action', 'Crime', 'Thriller', 'Western']",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,18,3.56
3268,Stop! Or My Mom Will Shoot (1992),Action|Comedy,"['Action', 'Comedy']",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1.77
3269,Forever Young (1992),Drama|Romance|Sci-Fi,"['Drama', 'Romance', 'Sci-Fi']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,27,2.85
3270,"Cutting Edge, The (1992)",Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,12,2.79
3271,Of Mice and Men (1992),Drama,['Drama'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17,3.68
3272,Bad Lieutenant (1992),Crime|Drama,"['Crime', 'Drama']",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,8,3.44
3273,Scream 3 (2000),Comedy|Horror|Mystery|Thriller,"['Comedy', 'Horror', 'Mystery', 'Thriller']",0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,29,2.67
3274,Single White Female (1992),Drama|Thriller,"['Drama', 'Thriller']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,12,3.38
3275,"Boondock Saints, The (2000)",Action|Crime|Drama|Thriller,"['Action', 'Crime', 'Drama', 'Thriller']",0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,43,4.22
3285,"Beach, The (2000)",Adventure|Drama,"['Adventure', 'Drama']",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,32,3.06
3286,Snow Day (2000),Comedy,['Comedy'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2.3
3296,To Sir with Love (1967),Drama,['Drama'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,4.07
3298,Boiler Room (2000),Crime|Drama|Thriller,"['Crime', 'Drama', 'Thriller']",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,21,3.71
3300,Pitch Black (2000),Horror|Sci-Fi|Thriller,"['Horror', 'Sci-Fi', 'Thriller']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,39,3.56
3301,"Whole Nine Yards, The (2000)",Comedy|Crime,"['Comedy', 'Crime']",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42,3.52
3307,City Lights (1931),Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,13,3.85
3308,"Flamingo Kid, The (1984)",Comedy|Drama,"['Comedy', 'Drama']",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,2.86
3310,"Kid, The (1921)",Comedy|Drama,"['Comedy', 'Drama']",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,4.1
3316,Reindeer Games (2000),Action|Thriller,"['Action', 'Thriller']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13,2.46
3317,Wonder Boys (2000),Comedy|Drama,"['Comedy', 'Drama']",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22,3.66
3327,Beyond the Mat (1999),Documentary,['Documentary'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3.7
3328,Ghost Dog: The Way of the Samurai (1999),Crime|Drama,"['Crime', 'Drama']",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,19,4.05
3334,Key Largo (1948),Crime|Drama|Film-Noir|Thriller,"['Crime', 'Drama', 'Film-Noir', 'Thriller']",0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,10,4.2
3341,Born Yesterday (1950),Comedy,['Comedy'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4.29
3342,Birdy (1984),Drama|War,"['Drama', 'War']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5,3.5
3347,Never Cry Wolf (1983),Adventure|Drama,"['Adventure', 'Drama']",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,4.17
3354,Mission to Mars (2000),Sci-Fi,['Sci-Fi'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,2.69
3355,"Ninth Gate, The (1999)",Fantasy|Horror|Mystery|Thriller,"['Fantasy', 'Horror', 'Mystery', 'Thriller']",0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,15,3.2
3358,Defending Your Life (1991),Comedy|Drama|Fantasy|Romance,"['Comedy', 'Drama', 'Fantasy', 'Romance']",0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,10,3.85
3359,Breaking Away (1979),Comedy|Drama,"['Comedy', 'Drama']",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,4.09
3360,Hoosiers (a.k.a. Best Shot) (1986),Drama|Romance,"['Drama', 'Romance']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,22,3.7
3361,Bull Durham (1988),Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,35,3.67
3362,Dog Day Afternoon (1975),Crime|Drama,"['Crime', 'Drama']",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,38,3.93
3363,American Graffiti (1973),Comedy|Drama,"['Comedy', 'Drama']",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,43,3.85
3365,"Searchers, The (1956)",Drama|Western,"['Drama', 'Western']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7,4.07
3385,Volunteers (1985),Comedy,['Comedy'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2.81
3386,JFK (1991),Drama|Mystery|Thriller,"['Drama', 'Mystery', 'Thriller']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,31,3.5
3387,Who's Harry Crumb? (1989),Comedy|Mystery,"['Comedy', 'Mystery']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,2.86
3388,Harry and the Hendersons (1987),Children|Comedy,"['Children', 'Comedy']",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2.55
3392,She-Devil (1989),Comedy,['Comedy'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2.33
3394,Blind Date (1987),Comedy|Romance,"['Comedy', 'Romance']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,2.36
3396,"Muppet Movie, The (1979)",Adventure|Children|Comedy|Musical,"['Adventure', 'Children', 'Comedy', 'Musical']",0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,33,3.59
3397,"Great Muppet Caper, The (1981)",Children|Comedy,"['Children', 'Comedy']",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3.45
3398,"Muppets Take Manhattan, The (1984)",Children|Comedy|Musical,"['Children', 'Comedy', 'Musical']",0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,3.33
3401,Baby... Secret of the Lost Legend (1985),Adventure|Sci-Fi,"['Adventure', 'Sci-Fi']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,2.2
3404,Titanic (1953),Action|Drama,"['Action', 'Drama']",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,3.58
3408,Erin Brockovich (2000),Drama,['Drama'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,70,3.53
3409,Final Destination (2000),Drama|Thriller,"['Drama', 'Thriller']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,35,2.93
3412,"Bear, The (Ours, L') (1988)",Adventure|Children|Drama,"['Adventure', 'Children', 'Drama']",0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,3.42
3418,Thelma & Louise (1991),Adventure|Crime|Drama,"['Adventure', 'Crime', 'Drama']",0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,41,3.46
3421,Animal House (1978),Comedy,['Comedy'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,3.69
3422,She's Gotta Have It (1986),Comedy|Romance,"['Comedy', 'Romance']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,3.33
3424,Do the Right Thing (1989),Drama,['Drama'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,27,4.04
3425,Mo' Better Blues (1990),Drama|Musical,"['Drama', 'Musical']",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5,3.4
3426,Jungle Fever (1991),Drama|Romance,"['Drama', 'Romance']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7,3.07
3429,Creature Comforts (1989),Animation|Comedy,"['Animation', 'Comedy']",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4.25
3435,Double Indemnity (1944),Crime|Drama|Film-Noir,"['Crime', 'Drama', 'Film-Noir']",0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,17,4.32
3438,Teenage Mutant Ninja Turtles (1990),Action|Children|Comedy|Fantasy|Sci-Fi,"['Action', 'Children', 'Comedy', 'Fantasy', 'Sci-Fi']",0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,25,3.0
3439,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),Action|Children|Fantasy,"['Action', 'Children', 'Fantasy']",0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,2.69
3440,Teenage Mutant Ninja Turtles III (1993),Action|Adventure|Children|Comedy|Fantasy,"['Action', 'Adventure', 'Children', 'Comedy', 'Fantasy']",0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,2.07
3441,Red Dawn (1984),Action|Drama|War,"['Action', 'Drama', 'War']",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,14,3.43
3444,Bloodsport (1988),Action,['Action'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2.94
3448,"Good Morning, Vietnam (1987)",Comedy|Drama|War,"['Comedy', 'Drama', 'War']",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,43,3.8
3450,Grumpy Old Men (1993),Comedy,['Comedy'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,3.29
3451,Guess Who's Coming to Dinner (1967),Drama,['Drama'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,4.55
3452,Romeo Must Die (2000),Action|Crime|Romance|Thriller,"['Action', 'Crime', 'Romance', 'Thriller']",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,18,3.08
3461,Lord of the Flies (1963),Adventure|Drama|Thriller,"['Adventure', 'Drama', 'Thriller']",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,13,3.04
3462,Modern Times (1936),Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,25,3.72
3466,Heart and Souls (1993),Comedy|Fantasy,"['Comedy', 'Fantasy']",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,3.0
3468,"Hustler, The (1961)",Drama,['Drama'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18,4.33
3469,Inherit the Wind (1960),Drama,['Drama'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,4.08
3470,Dersu Uzala (1975),Adventure|Drama,"['Adventure', 'Drama']",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,4.3
3471,Close Encounters of the Third Kind (1977),Adventure|Drama|Sci-Fi,"['Adventure', 'Drama', 'Sci-Fi']",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,60,3.74
3476,Jacob's Ladder (1990),Horror|Mystery,"['Horror', 'Mystery']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,26,3.56
3477,Empire Records (1995),Comedy|Drama,"['Comedy', 'Drama']",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,3.38
3478,"Bamba, La (1987)",Drama,['Drama'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,2.79
3479,Ladyhawke (1985),Adventure|Fantasy|Romance,"['Adventure', 'Fantasy', 'Romance']",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,18,3.33
3481,High Fidelity (2000),Comedy|Drama|Romance,"['Comedy', 'Drama', 'Romance']",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,75,3.67
3483,"Road to El Dorado, The (2000)",Animation|Children,"['Animation', 'Children']",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3.12
3484,"Skulls, The (2000)",Thriller,['Thriller'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,2.75
3489,Hook (1991),Adventure|Comedy|Fantasy,"['Adventure', 'Comedy', 'Fantasy']",0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,53,3.36
3494,True Grit (1969),Adventure|Drama|Western,"['Adventure', 'Drama', 'Western']",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6,4.0
3498,Midnight Express (1978),Drama,['Drama'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,4.0
3499,Misery (1990),Drama|Horror|Thriller,"['Drama', 'Horror', 'Thriller']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,44,3.84
3501,Murphy's Romance (1985),Comedy|Romance,"['Comedy', 'Romance']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2.3
3503,Solaris (Solyaris) (1972),Drama|Mystery|Sci-Fi,"['Drama', 'Mystery', 'Sci-Fi']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,11,4.09
3504,Network (1976),Comedy|Drama,"['Comedy', 'Drama']",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22,4.02
3505,No Way Out (1987),Drama|Mystery|Thriller,"['Drama', 'Mystery', 'Thriller']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,9,3.72
3506,North Dallas Forty (1979),Comedy|Drama,"['Comedy', 'Drama']",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,3.0
3507,"Odd Couple, The (1968)",Comedy,['Comedy'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4.07
3508,"Outlaw Josey Wales, The (1976)",Action|Adventure|Drama|Thriller|Western,"['Action', 'Adventure', 'Drama', 'Thriller', 'Western']",0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,18,4.25
3510,Frequency (2000),Drama|Thriller,"['Drama', 'Thriller']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,36,3.42
3511,Ready to Rumble (2000),Comedy,['Comedy'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2.25
3512,Return to Me (2000),Drama|Romance,"['Drama', 'Romance']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,8,3.56
3513,Rules of Engagement (2000),Drama|Thriller,"['Drama', 'Thriller']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7,3.07
3515,Me Myself I (2000),Comedy|Romance,"['Comedy', 'Romance']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,3.61
3519,Force 10 from Navarone (1978),Action|Drama|War,"['Action', 'Drama', 'War']",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6,2.92
3521,Mystery Train (1989),Comedy|Drama,"['Comedy', 'Drama']",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,3.43
